condition,epoch,window,observable,k,metric,value
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,r2_full,0.15777533054328097
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,omega_rad_per_bin,0.10316648096232446
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,freq_hz,1.6419455406549852
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,direction_consistency,1.0
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,mean_tangling,0.1315452822409691
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,shuffle_r2_mean,0.15708188981766505
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,shuffle_r2_std,0.03237680602323411
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,r2_above_shuffle,-0.0020266502201140846
rho1.5_eta0.5_tau20_eeoff,0,prep_vs_exec,orthogonality,6,mean_angle_deg,84.0453191551219
rho1.5_eta0.5_tau20_eeoff,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho1.5_eta0.5_tau20_eeoff,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho1.5_eta0.5_tau20_eeoff,0,prep_vs_exec,orthogonality,6,z_vs_null,-3.3245993072582336
rho1.5_eta0.5_tau20_eeoff,0,prep,cv_stability,6,fold_subspace_angle_deg,48.394346429127935
rho1.5_eta0.5_tau20_eeoff,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau20_eeoff,0,exec,cv_stability,6,fold_subspace_angle_deg,83.91054733667524
rho1.5_eta0.5_tau20_eeoff,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau20_eeoff,50,prep,pr,,participation_ratio,12.254640234157431
rho1.5_eta0.5_tau20_eeoff,50,exec,pr,,participation_ratio,52.89023323190957
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,r2_skew,0.00928262619390352
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,r2_full,0.0118827573291036
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,omega_rad_per_bin,0.017405990482197098
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,freq_hz,0.2770249424652151
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,direction_consistency,0.625
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,mean_tangling,0.27184359360782184
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,shuffle_r2_mean,0.04995439038136618
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,shuffle_r2_std,0.01712526439226226
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,4,r2_above_shuffle,-0.04067176418746266
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,r2_skew,0.025827485087846047
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,r2_full,0.03126441374087696
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,omega_rad_per_bin,0.03246977274101923
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,freq_hz,0.5167724832803691
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,direction_consistency,0.875
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,mean_tangling,0.17944517518759096
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,shuffle_r2_mean,0.0763671947310102
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,shuffle_r2_std,0.02430354925208108
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,6,r2_above_shuffle,-0.05053970964316415
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,10,r2_skew,0.1071566820155786
rho1.5_eta0.5_tau20_eeoff,50,exec,jpca,10,r2_full,0.11408358104430116
