condition,epoch,window,observable,k,metric,value
autonomous_istdp_long800,800,exec,jpca,6,shuffle_r2_mean,0.07823969186280885
autonomous_istdp_long800,800,exec,jpca,6,shuffle_r2_std,0.028410974037807273
autonomous_istdp_long800,800,exec,jpca,6,r2_above_shuffle,0.07461662629677526
autonomous_istdp_long800,800,exec,jpca,10,r2_skew,0.1522014620354083
autonomous_istdp_long800,800,exec,jpca,10,r2_full,0.15682902933128484
autonomous_istdp_long800,800,exec,jpca,10,omega_rad_per_bin,0.10128454858919124
autonomous_istdp_long800,800,exec,jpca,10,freq_hz,1.611993656680104
autonomous_istdp_long800,800,exec,jpca,10,direction_consistency,1.0
autonomous_istdp_long800,800,exec,jpca,10,mean_tangling,0.15069152068561067
autonomous_istdp_long800,800,exec,jpca,10,shuffle_r2_mean,0.14459696579801207
autonomous_istdp_long800,800,exec,jpca,10,shuffle_r2_std,0.028318638409398064
autonomous_istdp_long800,800,exec,jpca,10,r2_above_shuffle,0.00760449623739623
autonomous_istdp_long800,800,prep_vs_exec,orthogonality,6,mean_angle_deg,82.92816308172856
autonomous_istdp_long800,800,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
autonomous_istdp_long800,800,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
autonomous_istdp_long800,800,prep_vs_exec,orthogonality,6,z_vs_null,-5.391084176328268
autonomous_istdp_long800,800,prep,cv_stability,6,fold_subspace_angle_deg,54.95844483981212
autonomous_istdp_long800,800,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,800,exec,cv_stability,6,fold_subspace_angle_deg,82.4396863268724
autonomous_istdp_long800,800,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
